grid,velocity,T,density,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.027718750000000004,0.4244682113301375,329.1356234095407,1.0168302107028622,0.000434187395050403,1.365724380350317e-12,2.0852289203505447e-09,0.21815028232943315,3.295867910472264e-08,0.002457643623491552,8.376139985392817e-06,4.8842341549004085e-06,9.193614255084983e-32,7.270679841045858e-23,1.9529135243706618e-13,1.1090119986315526e-14,1.1598451852019977e-07,0.05407546954300007,0.000600993401027697,0.00018480092291759534,5.40975564605469e-12,2.2552798503501893e-05,1.431951151088566e-13,5.126234686502317e-07,4.189348289891286e-06,7.040336272516136e-24,4.42632554796019e-07,1.9926696822330374e-15,3.998532931975229e-06,5.693327795421424e-10,9.9603776457164e-06,3.76395042575665e-14,3.206542415287201e-07,1.754665473346033e-10,8.315877098712447e-14,1.3902678889028397e-13,4.4764342562760755e-10,8.841037208739403e-10,1.3439454694692992e-20,3.432746026322008e-08,9.772286074610784e-08,3.1640738273886693e-10,1.1862502701862422e-10,2.8508506635912184e-24,1.1922252126125305e-08,1.8518989819662267e-11,8.498291500788379e-23,3.460549931533118e-10,4.7200098310945295e-12,3.4337380449806705e-09,8.258184877741192e-12,0.7240408411640705,0.0,1.65219184355421e-11,7.121230100884086e-08,8.539180760960573e-13,1.717183001724411e-07
0.027750000000000004,0.4410670774148906,341.66868622506007,0.9785634066827844,0.00048827477692370817,4.0766783286436965e-12,3.350327041450037e-09,0.2172767675541219,5.778757987703463e-08,0.0034855894713965627,1.2658964376574123e-05,6.883261618510878e-06,2.136075227912841e-30,5.805194653730708e-22,5.296079029859549e-13,3.118201575014374e-14,1.8330278058644885e-07,0.053640507162329966,0.0008818830039176383,0.00029741103125108427,1.511147727305041e-11,3.589481478490278e-05,3.997169222300447e-13,1.0687782375372516e-06,6.793548669329425e-06,4.820012142022888e-23,6.982669404471708e-07,6.903938429615254e-15,6.388149709743692e-06,1.409628212573294e-09,1.6438865347030886e-05,1.2067956958964403e-13,5.487040553164223e-07,3.002336632012671e-10,1.2026704508493116e-13,3.806289787791642e-13,5.771719066389105e-10,1.2657578032760324e-09,6.093021377317313e-20,5.3591395685344056e-08,1.4616130539783796e-07,5.110375767617201e-10,1.7392177955615882e-10,1.8087795639056842e-23,1.930798249360594e-08,3.009748971564985e-11,6.269413572946324e-22,5.580080934451032e-10,7.61094130131244e-12,5.536825481683656e-09,1.3336553594977211e-11,0.7238412930401782,0.0,3.8498467249446786e-11,1.3139068513119112e-07,2.897045623573528e-12,2.952682833957863e-07
0.027781250000000004,0.46471985557454265,359.56832963677584,0.9287576112413712,0.0005477714024229173,1.3940437842637438e-11,5.672600567785082e-09,0.21599972928335012,1.0270710370838711e-07,0.004922166600049127,1.9227642229790206e-05,9.560371612846401e-06,6.997412688482484e-29,5.730064068623097e-21,1.5390170974164914e-12,9.495140956842215e-14,3.089535113682221e-07,0.053033455623456176,0.0012927331666896993,0.00047840854873602184,4.277655638737177e-11,5.6884071253458516e-05,1.128588813966851e-12,2.179933129939478e-06,1.0995219224157345e-05,4.43956240456703e-22,1.100871713762344e-06,2.6049844227127128e-14,1.0196436449376284e-05,3.4675876716971424e-09,2.7128163361612515e-05,4.0159546460885954e-13,9.385379556758621e-07,5.134884176836825e-10,1.7664017773824583e-13,1.022698306344917e-12,7.423824850716592e-10,1.805684572857864e-09,3.5853221744859966e-19,8.492151464479246e-08,2.1567414880735976e-07,8.2509000324064e-10,2.546240924845037e-10,1.4864439506808835e-22,3.120918184425564e-08,4.8812419042458416e-11,5.53129619261709e-21,8.994396197781784e-10,1.2267896202566012e-11,8.924608774067787e-09,2.1549734904430158e-11,0.7235860066759738,0.0,9.3999866794323e-11,2.428883522932231e-07,1.2158196788268559e-11,5.077431778041308e-07
0.027812500000000004,0.49767233514998443,384.53326103080093,0.8672615965166897,0.0006122097049005883,5.739265414169487e-11,1.0189215451735605e-08,0.21418022039219584,1.8607940892600017e-07,0.006870460473409566,2.9117220561252133e-05,1.2944458714656437e-05,3.622534063895331e-27,7.430439097159155e-20,4.843288589625517e-12,3.1631273778690905e-13,5.58623499299879e-07,0.05220658614669973,0.0018786089922050526,0.0007606944809900068,1.2239126956260716e-10,8.868700381576006e-05,3.2208196969486295e-12,4.286388552474309e-06,1.7548257021160552e-05,5.530329695219525e-21,1.7167619118416274e-06,1.0742569815466973e-13,1.6082969990474938e-05,8.50153136557987e-09,4.422519907202105e-05,1.3776939209437856e-12,1.5828928239853914e-06,8.658968251957603e-10,2.6495513741430147e-13,2.681492171859501e-12,9.488935769575704e-10,2.547695425739393e-09,2.8741705327883023e-18,1.358292453223581e-07,3.093947438491714e-07,1.3168059480560818e-09,3.6935740460780614e-10,1.578958117710352e-21,4.9761636130735256e-08,7.806029774730832e-11,6.146206771369623e-20,1.4331710853199337e-09,1.954774265502863e-11,1.4220327724470621e-08,3.446650349542491e-11,0.7232724440171779,0.0,2.3919535126781903e-10,4.425767622868484e-07,6.596534839360774e-11,8.613519361993502e-07
0.027843750000000004,0.5423239952864299,418.3661335370491,0.7958565511857888,0.000680818231325935,2.905123315776873e-10,1.95048946807018e-08,0.21166450062483239,3.454923075178764e-07,0.009423887858478428,4.363418440907299e-05,1.692928094449363e-05,3.0205471599051063e-25,1.3002328095529646e-18,1.658991655668689e-11,1.1565443598302878e-12,1.0790749426482806e-06,0.05111140534774113,0.002689966660874221,0.001185865195793168,3.545426140031084e-10,0.00013478619068592033,9.350936973612536e-12,8.014735830546676e-06,2.7362650137362294e-05,8.952070740813539e-20,2.6277705938410554e-06,4.832414453237969e-13,2.486445366711804e-05,2.084917061863685e-08,7.059728707271227e-05,4.8316233759521425e-12,2.6072767159500774e-06,1.425889009737537e-09,4.111890340201718e-13,6.782353969462421e-12,1.2013387547370478e-09,3.5341885821291195e-09,3.1292006147379656e-17,2.1808675729951525e-07,4.2530768525637803e-07,2.0602968587684568e-09,5.276063007221891e-10,2.071040563003814e-20,7.759622085251491e-08,1.2199032713655348e-10,8.726155868293465e-19,2.238987947574234e-09,3.053877061221845e-11,2.2215393358065808e-08,5.413844712253561e-11,0.722907696945961,0.0,6.28738807638326e-10,7.862566201810375e-07,4.254351847096773e-10,1.4279871346666419e-06
0.027859375000000006,0.5701013172089061,439.39781367932915,0.7570796480243048,0.0007173343970048712,8.409653242687192e-10,2.8620972716938953e-08,0.21003661605233884,4.898470688042121e-07,0.011003323734335739,5.347760287628924e-05,1.910607277950266e-05,5.143194384239649e-24,7.777897467161332e-18,3.402261016232775e-11,2.448683270728717e-12,1.5792250398101872e-06,0.0504256389617878,0.0032158640177040675,0.0014797255745373913,6.308255842065744e-10,0.00016537299306073692,1.677313308957059e-11,1.0844348016965941e-05,3.406729783867386e-05,4.0798427851224343e-19,3.2487739935807886e-06,1.106299906717766e-12,3.0881742875886536e-05,3.427870133792977e-08,8.915590430242332e-05,9.53074674466138e-12,3.3456085217255605e-06,1.8291499848099595e-09,5.326272509046474e-13,1.1044222444637129e-11,1.3504745108457475e-09,4.151664165105615e-09,1.3677248866038552e-16,2.795916498516216e-07,4.89052172818521e-07,2.5757885726267525e-09,6.297347976390083e-10,8.353258643128082e-20,9.673322780777664e-08,1.5210941304470334e-10,4.61795436598272e-18,2.797066735110489e-09,3.815083102929632e-11,2.7752188721709367e-08,6.790162796011281e-11,0.7227060643120641,0.0,1.088862177611054e-09,1.050386508140478e-06,1.3639288011384006e-09,1.8395263506099944e-06
0.027875000000000004,0.6020018141964406,463.539231692494,0.7169614679513088,0.0007546656578319784,2.339060627009188e-09,4.258669539071678e-08,0.2081337672669313,6.993793742050259e-07,0.01278785569429708,6.52709317785334e-05,2.133244969432161e-05,8.297519111345242e-23,4.616237734414864e-17,7.174337706320944e-11,5.3342530237787344e-12,2.3358545641177336e-06,0.049642243616114225,0.0038314927838837653,0.0018396147416704098,1.1315259666090134e-09,0.0002016579688776491,3.0628107196950626e-11,1.4432039102111204e-05,4.2179533973003737e-05,1.941383238310199e-18,4.001931915917094e-06,2.5989010193719624e-12,3.8201339394010463e-05,5.633379667352504e-08,0.00011217237975691471,1.8925338342059772e-11,4.277382618463356e-06,2.3375508450562665e-09,7.042070769198886e-13,1.7588387967685e-11,1.5142834313878865e-09,4.855553635462744e-09,5.805239409331071e-16,3.588057015090137e-07,5.53127757194567e-07,3.2085757556898946e-09,7.488296823115236e-10,3.4720371275683793e-19,1.2005066635855622e-07,1.885954617997e-10,2.3827328812266385e-17,3.4815882108432646e-09,4.748761185350532e-11,3.454307807971137e-08,8.492061959695612e-11,0.7224988460470658,0.0,1.891904231027867e-09,1.3998893619590996e-06,3.9285434589301096e-09,2.36175815628849e-06
0.027890625000000002,0.6382701654600232,490.967087511631,0.6762216493641396,0.0007926636001660265,6.297337991566935e-09,6.432902636810123e-08,0.20593101367902483,1.0057324689716215e-06,0.014783547025481857,7.9095562629157e-05,2.354071765788855e-05,1.296405958911929e-21,2.742999236306703e-16,1.559958319489846e-10,1.1969540052971594e-11,3.4824678476959973e-06,0.04875499920914323,0.004545458649663282,0.002275325306084051,2.047006942659102e-09,0.00024402169070315927,5.735615318094194e-11,1.878783000371459e-05,5.182783267031298e-05,9.481850472723181e-18,4.905414626441576e-06,6.250555800575713e-12,4.6997791912604534e-05,9.237552627733097e-08,0.00014035523854138523,3.782230109254313e-11,5.439029571463443e-06,2.9702595289615924e-09,9.543401917233207e-13,2.7488771441273962e-11,1.6932852290258822e-09,5.6498259124134755e-09,2.39124400156733e-15,4.5997036443172343e-07,6.131967090094917e-07,3.976438966864968e-09,8.861898480436325e-10,1.4648432490088465e-18,1.4811011268735234e-07,2.3187422314469448e-10,1.2125547374546839e-16,4.311638623495064e-09,5.880940833329205e-11,4.2776892916659133e-08,1.0577454026048251e-10,0.7222911981255395,0.0,3.2833641320886485e-09,1.8556950646502828e-06,1.0510830035427366e-08,3.0163220925887623e-06
0.027906250000000004,0.6790939463211054,521.8133199054938,0.6355705359141125,0.0008311850923676505,1.5965404749625813e-08,9.85561226792517e-08,0.20340537247190657,1.4541212621360308e-06,0.01699361865531351,9.479937266296022e-05,2.5655645655012776e-05,1.8400189680189993e-20,1.571829906235618e-15,3.4653895813222886e-10,2.73964878852068e-11,5.214711554401664e-06,0.04775849574977109,0.005365945502429003,0.0027969339936430976,3.7294801671540855e-09,0.00029267911368518275,1.1078582058532455e-10,2.3803718563146402e-05,6.308481105737279e-05,4.661159444769028e-17,5.9777424542607875e-06,1.5267701355432e-11,5.7441995294343756e-05,1.5056158171365902e-07,0.00017442044475000104,7.58506879287402e-11,6.871475790598181e-06,3.748069346335664e-09,1.3297846826553178e-12,4.2200930405763356e-11,1.888083085700022e-09,6.537306836050502e-09,9.227100171430849e-15,5.878085599185574e-07,6.6385963240451e-07,4.897775672374805e-09,1.0426646829961021e-09,6.160707691684834e-18,1.814714107481829e-07,2.817224649895619e-10,5.868850101040247e-16,5.307025079683886e-09,7.238606569292093e-11,5.264867033933585e-08,1.3114827235857552e-10,0.722088966102335,0.0,5.661918041635321e-09,2.4415019339713807e-06,2.5868335869677603e-08,3.8271208908020465e-06
0.027921875000000006,0.7245991668131673,556.1619802439653,0.5956563605225399,0.000870097580746801,3.753338005965398e-08,1.5275550725686434e-07,0.20053635108984705,2.1043362148950404e-06,0.019418671377216725,0.00011187097780832671,2.7600564893200976e-05,2.255948303754074e-19,8.379635160755569e-15,7.70969527036361e-10,6.266521564437751e-11,7.810318896242566e-06,0.046648168053963865,0.006300600589524529,0.003414662094592494,6.818454931267922e-09,0.00034764006242775255,2.2060909979698726e-10,2.9199277984809406e-05,7.593224507772172e-05,2.258541085801305e-16,7.237610888238642e-06,3.7372842990298324e-11,6.969527425201489e-05,2.4256571622990185e-07,0.00021505754230272638,1.5197029749906893e-10,8.622036773942425e-06,4.693761112350166e-09,1.9059867848100614e-12,6.36425937513846e-11,2.0994929762084462e-09,7.519662493765965e-09,3.2617477197431365e-14,7.471814769468459e-07,6.992112213971393e-07,5.991368587793377e-09,1.2182758242193828e-09,2.533722778858492e-17,2.206849000884667e-07,3.366532453036264e-10,2.6107412034463133e-15,6.488164118445141e-09,8.849500572094671e-11,6.435689192394927e-08,1.6191890235074117e-10,0.7218984063150196,0.0,9.640321715677886e-09,3.183377196588912e-06,5.816403893399249e-08,4.820455491499215e-06
0.027937500000000004,0.7748493200573309,594.0488494950491,0.5570271410270103,0.0009092827538930027,8.149284799611367e-08,2.387614691721894e-07,0.19730632039977275,3.02767453971448e-06,0.022057001242616416,0.00012937905319216267,2.9304732499034914e-05,2.2957048635118928e-18,4.033594480045554e-14,1.675715544522238e-09,1.3972973067421427e-10,1.164920398046874e-05,0.04542029539603534,0.007356452331806516,0.004138757488906504,1.2444946480506727e-08,0.00040867632859730157,4.486307958638507e-10,3.448678482864246e-05,9.021831641479893e-05,1.0536787121476963e-15,8.703835493386035e-06,9.010840076829565e-11,8.390356160763301e-05,3.8387607394946937e-07,0.00026288137930033975,3.021605803862274e-10,1.0747685261090426e-05,5.833111968812416e-09,2.800481710836789e-12,9.42674473702871e-11,2.3287210226821536e-09,8.59741267683607e-09,1.0460179250050037e-13,9.425017352078698e-07,7.138520531603683e-07,7.276202543754173e-09,1.4117111613078702e-09,9.959392424103482e-17,2.662868786220539e-07,3.931313192358225e-10,1.0364299907710278e-14,7.876191850903668e-09,1.074222444290084e-10,7.810081785279383e-08,1.9932288028328752e-10,0.7217258880838826,0.0,1.6082838244282433e-08,4.1089493920395795e-06,1.1930623846846913e-07,6.025315284190406e-06
0.027945312500000003,0.8018115585187257,614.3529978225957,0.5382961823009365,0.0009292907164695088,1.1868764396040665e-07,3.020686901286949e-07,0.19551753724400447,3.632924280434873e-06,0.02348085519784639,0.00013796539397192795,3.0056545098039658e-05,7.226016834972195e-18,8.750534417941782e-14,2.4679757471977816e-09,2.0791498528365857e-10,1.4276185519717727e-05,0.0447489627911176,0.007942970643514596,0.0045522357322441975,1.6907127381038927e-08,0.0004418922988378506,6.489984449501424e-10,3.687716617858826e-05,9.791708446852475e-05,2.2556925355739793e-15,9.536986115178179e-06,1.4001218709255574e-10,9.193744650287026e-05,4.821683007383635e-07,0.00029017492386866704,4.294904866017538e-10,1.2001812423584216e-05,6.499644053973857e-09,3.446167972269029e-12,1.1457505514196506e-10,2.4529586171759556e-09,9.182544753639892e-09,1.8375676549041257e-13,1.0570125883608501e-06,7.119208589185907e-07,8.011228988661926e-09,1.51582761043985e-09,1.9575459198097186e-16,2.921650134603567e-07,4.2006782694438823e-10,2.041761844919221e-14,8.671032214864944e-09,1.1825857340403328e-10,8.59570007751249e-08,2.2164383307092762e-10,0.7216471888315955,0.0,2.0719623567492165e-08,4.661589491390937e-06,1.6716142198932748e-07,6.732612267848058e-06
0.027953125000000002,0.830001401146799,635.5676804339886,0.5200137007414369,0.0009493404627523613,1.686503962858276e-07,3.8227117212488586e-07,0.1936247422096298,4.337200371644606e-06,0.02496093645316915,0.0001461389405794426,3.0724069380013175e-05,2.124384876810263e-17,1.8225502577965335e-13,3.577276590945281e-09,3.043287355218012e-10,1.7453682726161562e-05,0.044044633672526215,0.008564969972677847,0.004999072098278577,2.290551057182578e-08,0.00047656411144826475,9.369511424583935e-10,3.8953648355985075e-05,0.00010586153394524596,4.748147789421614e-15,1.043448750622163e-05,2.1529998843950075e-10,0.00010055716831479792,6.020284424528039e-07,0.0003196203288937693,6.079416075796139e-10,1.3390624979708806e-05,7.23312411436897e-09,4.2520188559334445e-12,1.385710980205312e-10,2.582780938322333e-09,9.793234608770812e-09,3.1315789784613786e-13,1.1823163073387057e-06,7.033565752226061e-07,8.80658945266603e-09,1.6233305427728349e-09,3.776628029428468e-16,3.2000706011272817e-07,4.4461774440846024e-10,3.849609367605855e-14,9.532016236758666e-09,1.299951911870712e-10,9.445249189336328e-08,2.4665135725379007e-10,0.7215757030773411,0.0,2.647598966484994e-08,5.276951287378337e-06,2.287596947540772e-07,7.511904695715852e-06
0.0279609375,0.8594089662443049,657.6837365566099,0.5022196841111154,0.000969419716397389,2.3471378212942068e-07,4.840239439355119e-07,0.19162625649548157,5.146715751583212e-06,0.026496475788697994,0.00015370409688524462,3.1302039150524564e-05,5.903369980369048e-17,3.659332422280412e-13,5.101906252029284e-09,4.378252447752592e-10,2.128283251632659e-05,0.04330700329163307,0.009223253842740338,0.005480758355647088,3.0934903502156784e-08,0.000512577912610124,1.3480191701469709e-09,4.0604160982732325e-05,0.00011397258561549587,9.819592117123888e-15,1.139924697465554e-05,3.275676975154977e-10,0.00010977776159768207,7.46971366927019e-07,0.0003512458169011664,8.580006812510041e-10,1.4928139231275652e-05,8.039712724047218e-09,5.253789315203593e-12,1.6678130868517614e-10,2.7185929896412626e-09,1.0429221067318345e-08,5.19581517698086e-13,1.3185275744476758e-06,6.882218634946079e-07,9.665122431883867e-09,1.733422458815019e-09,7.15499619556765e-16,3.498877795177518e-07,4.6543419540157105e-10,6.988521738004772e-14,1.0462852649431354e-08,1.426831874826804e-10,1.0361569343458951e-07,2.7481748860177755e-10,0.7215122151012912,0.0,3.348679813707082e-08,5.958924281181194e-06,3.05964195616038e-07,8.368649532885909e-06
0.02796875,0.8900207326242635,680.689281821242,0.48494611756334405,0.0009895170684900182,3.206281907475806e-07,6.133144882785335e-07,0.1895205993289878,6.06690781301352e-06,0.02808659522527315,0.00016048576981340237,3.1786267337966994e-05,1.556818920767504e-16,7.095387249839487e-13,7.156753276624224e-09,6.18792645237169e-10,2.5881829647794304e-05,0.04253581958069855,0.009918564532445462,0.0059987719172949735,4.164355986638044e-08,0.0005497905715046344,1.9300873984773473e-09,4.1725559227597326e-05,0.00012215694211466626,1.9921967775385625e-14,1.2434234768016266e-05,4.928391656430048e-10,0.0001196123236750524,9.210750501710428e-07,0.0003850520247664679,1.207956533998991e-09,1.663010317516683e-05,8.92656346540579e-09,6.493276542182213e-12,1.9978071938025238e-10,2.8608873184705952e-09,1.10901479595088e-08,8.408968435242697e-13,1.4656103464240845e-06,6.668316784200572e-07,1.058966275416438e-08,1.8451995676796653e-09,1.3296180816195376e-15,3.8188064045304306e-07,4.810893696051212e-10,1.2242129023188856e-13,1.1467512357539389e-08,1.563785666393008e-10,1.134743383561065e-07,3.067376023083156e-10,0.7214574642877292,0.0,4.183552011165293e-08,6.7110057493787036e-06,4.0025770583723235e-07,9.308629392875211e-06
0.0279765625,0.9218197503436554,704.569883501716,0.4682174556761947,0.0010096218074949967,4.305424444981776e-07,7.778210178950617e-07,0.18730647300052874,7.102876132580566e-06,0.029730319314165955,0.00016634173371809637,3.217346793906304e-05,3.9084292212100043e-16,1.330741532235792e-12,9.875351846271946e-09,8.591930566139121e-10,3.138988962067153e-05,0.04173087898210411,0.01065158030138223,0.006554574469728361,5.5885422477341456e-08,0.0005880236335496928,2.7472313907314237e-09,4.223516847862721e-05,0.00013030885077329484,3.9612198886173546e-14,1.3542505133472496e-05,7.332120576583776e-10,0.00013007192121367354,1.1292453588866719e-06,0.00042100554088904667,1.6977323528315505e-09,1.85141270106555e-05,9.902083465219102e-09,8.018948720977442e-12,2.381963309833317e-10,3.010258960138668e-09,1.1775556109045408e-08,1.3292042463739143e-12,1.6233829547194177e-06,6.397470717739484e-07,1.158304069324424e-08,1.9576980439982932e-09,2.422089339637505e-15,4.16057796151514e-07,4.901934131962481e-10,2.0733934355468834e-13,1.2550305373007114e-08,1.7114434651800488e-10,1.2405533596762392e-07,3.431612733960275e-10,0.7214121396080723,0.0,5.1514488030115625e-08,7.536119963400612e-06,5.125123429210175e-07,1.0337972580554617e-05
0.027984375,0.9547858541248234,729.3087365446715,0.4520512065327671,0.001029723688896168,5.689688560769245e-07,9.87325880591195e-07,0.18498274656436242,8.26051040661662e-06,0.03142658581218522,0.00017117411848854435,3.246100791258059e-05,9.370548368286291e-16,2.418744100287305e-12,1.3414093476719551e-08,1.1728040610963485e-09,3.797219866542655e-05,0.04089202240259,0.011422911889311495,0.0071496111370071445,7.478910723746191e-08,0.0006270563761248442,3.88458451645516e-09,4.208272576220476e-05,0.00013831298323381132,7.716398946404264e-14,1.4727221235858306e-05,1.0791482622716318e-09,0.00014116545206882322,1.377601453422637e-06,0.00045903140466377774,2.384382547255444e-09,2.0599773997388056e-05,1.0976245479007598e-08,9.886805348753003e-12,2.8271073648887233e-10,3.1674213335769392e-09,1.2484872234634831e-08,2.0542923210469675e-12,1.7915355904585013e-06,6.077473528911134e-07,1.2648081727807813e-08,2.0699583917924555e-09,4.324967554423639e-15,4.52490044283406e-07,4.91555247361224e-10,3.402954037141163e-13,1.371597112314946e-08,1.870533477319074e-10,1.3538462424339315e-07,3.8502888314687287e-10,0.721376875830487,0.0,6.237887206301276e-08,8.436398723658943e-06,6.427550023709588e-07,1.1463168399490845e-05
0.0279921875,0.988895855507482,754.8868214757683,0.4364585958726721,0.0010498126387484014,7.40747532893078e-07,1.2541693939352519e-06,0.18254844091550715,9.548336863733892e-06,0.0331742553027406,0.0001749384561593079,3.264662562049567e-05,2.153249689294332e-15,4.2711715254590355e-12,1.79621812271851e-08,1.5759380613103414e-09,4.582574248650168e-05,0.040019132044800135,0.01223309786240175,0.007785310044073197,9.984976795798702e-08,0.0006666193674299053,5.454779579915585e-09,4.126065553140969e-05,0.0001460483184611419,1.4728586095041673e-13,1.5991684639282844e-05,1.572938697622659e-09,0.00015289942115548623,1.6739842532497618e-06,0.0004990044079797243,3.3504118419346213e-09,2.290860573728591e-05,1.2160960037217338e-08,1.2161672933329417e-11,3.340671649408826e-10,3.3332227280895116e-09,1.321739442999612e-08,3.107336287149929e-12,1.9696585583417526e-06,5.717832893600393e-07,1.3787606719819697e-08,2.1811035548643623e-09,7.574294981063264e-15,4.912467784449749e-07,4.843709619506787e-10,5.427811124207427e-13,1.4969780708262928e-08,2.041918093170362e-10,1.4748703442859096e-07,4.335149422688589e-10,0.7213522515708929,0.0,7.41042407411389e-08,9.412913084735895e-06,7.899394546313751e-07,1.269107268038821e-05
0.028,1.0241236820602833,781.2830193644368,0.4214452837360756,0.0010698783865798229,9.510314533818143e-07,1.5937273546669086e-06,0.180002718142494,1.0980028173205026e-05,0.034972119095579984,0.00017764901614202721,3.272815327743687e-05,4.7626392493816724e-15,7.350948007135015e-12,2.3761300831179945e-08,2.0889890884091573e-09,5.5185671101317375e-05,0.03911213009730992,0.013082598312077314,0.008463082079046998,1.330490515406972e-07,0.0007063907322779509,7.606629508465553e-09,3.981009762164609e-05,0.00015339272125999392,2.7566190935901205e-13,1.733937082970136e-05,2.274209514517809e-09,0.0001652775873188204,2.0285713942833513e-06,0.0005407390274310915,4.7166697444483615e-09,2.546417131295356e-05,1.3470518984211045e-08,1.4919237954294463e-11,3.930764850709242e-10,3.508662887485969e-09,1.3972274072290163e-08,4.604804142045787e-12,2.15727824498541e-06,5.329165841018391e-07,1.5004432303719636e-08,2.290423488957777e-09,1.3024945045092909e-14,5.323959568978139e-07,4.684105463710618e-10,8.443695964358961e-13,1.631764809592012e-08,2.2266397422199076e-10,1.6038617002347912e-07,4.900791849554781e-10,0.7213387891976684,0.0,8.616601585558829e-08,1.046534154609853e-05,9.517392616555398e-07,1.402889546251138e-05
0.0280078125,1.0604404237211955,808.474152955376,0.4070121105417443,0.001089910022674239,1.2053182288993417e-06,2.02490294807212e-06,0.17734487831711349,1.2577412353093521e-05,0.03681890436521142,0.00017937953794587184,3.2703274276979196e-05,1.0193322439872894e-14,1.237871708110337e-11,3.114015670141027e-08,2.7391791375192067e-09,6.633162286497398e-05,0.038170980495217444,0.01397178628169277,0.009184320530846076,1.7701282886799888e-07,0.0007459976699188802,1.0537290916946891e-08,3.78201587531456e-05,0.00016022772977536168,5.066019222722544e-13,1.877397312949936e-05,3.2694485436713752e-09,0.0001783004404157787,2.4545651864392165e-06,0.0005839778370368003,6.6632097453263374e-09,2.8291917595291956e-05,1.4922125686603246e-08,1.8249238597809976e-11,4.6062674387858356e-10,3.6949090631659523e-09,1.4748494146437287e-08,6.692659215981875e-12,2.3538967078985622e-06,4.922527122839753e-07,1.6301371201376442e-08,2.397456610924743e-09,2.2039840041237237e-14,5.760041280279136e-07,4.4415979499206347e-10,1.2867143083843155e-12,1.7766245091594742e-08,2.425977934674009e-10,1.7410429412186423e-07,5.565265070314498e-10,0.7213369564727334,0.0,9.786596019448676e-08,1.1591554194702993e-05,1.1243823541878759e-06,1.5484157957994777e-05
0.028015625000000002,1.0978142441287209,836.4349216837013,0.3931558516913134,0.0011098954758497785,1.5095532215743925e-06,2.5706442310370255e-06,0.1745743667306492,1.4373699267358726e-05,0.0387132753664946,0.00018025892412665178,3.2569334149343496e-05,2.1321583745882255e-14,2.0502000265965574e-11,4.057551511002605e-08,3.5649079271403265e-09,7.959326392395566e-05,0.03719569499378501,0.014900936187345478,0.009950400210452124,2.3529108677588478e-07,0.0007850252502322905,1.4515418199601913e-08,3.541872958502859e-05,0.0001664429657508167,9.183797934526613e-13,2.0299458347336905e-05,4.693114352773463e-09,0.00019196447601437547,2.9689139212108854e-06,0.0006283783373941021,9.465728044286239e-09,3.1418977867959325e-05,1.6536532498763818e-08,2.226038425854663e-11,5.376958000965855e-10,3.893310818750555e-09,1.5544844162685275e-08,9.551553617170814e-12,2.5590304384038997e-06,4.5087488620505334e-07,1.7681232182227183e-08,2.502057510017548e-09,3.689928681045543e-14,6.221365614063915e-07,4.1286824260609917e-10,1.9320984011127866e-12,1.9323112252503684e-08,2.641519072076854e-10,1.8866220839303497e-07,6.350766290523059e-10,0.7213471696421848,0.0,1.0842783068464454e-07,1.2787086168295428e-05,1.3025562603302748e-06,1.7064598977410864e-05
0.02803125,1.1755240392120663,894.5217813519852,0.3671656879025772,0.001148999603183608,2.272303827912862e-06,4.057812384965272e-06,0.16879917723332616,1.8623259007945633e-05,0.04257109415456609,0.0001800126051069145,3.197893737594402e-05,8.343715417516625e-14,5.275681544759732e-11,6.734616640632253e-08,5.892868088087269e-09,0.00011294743369428304,0.03517932675290628,0.01684427720332849,0.011590929551018585,4.091027258069503e-07,0.0008587679593814315,2.6756530382213862e-08,2.9933525679794497e-05,0.00017656652412828487,2.831057047445523e-12,2.357554172204678e-05,9.488083694928723e-09,0.00022066736577337588,4.299957424574222e-06,0.0007177530479257514,1.875853411217358e-08,3.852064472723766e-05,2.0257316670853346e-08,3.252486736278887e-11,7.200939233109141e-10,4.323219834206845e-09,1.7164543640733985e-08,1.83221202187673e-11,2.985805290269169e-06,3.7038442316826655e-07,2.0643470577758095e-08,2.701195422858307e-09,9.755226147333352e-14,7.20354733533603e-07,3.3646765457098414e-10,4.094864912072815e-12,2.2723785220525306e-08,3.1181966512297334e-10,2.1978208039557786e-07,8.326668007832038e-10,0.7214036458380042,0.0,1.2386070773736886e-07,1.5317541834227865e-05,1.6489079425613732e-06,2.0558638295578903e-05
